Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Ada504 Pct,Ada504 Cnt,FARMS Pct,FARMS Cnt,English Learner Pct,English Learner Cnt,Migrant Pct,Migrant Cnt,Students with Disabilities Pct,Students with Disabilities Cnt,Title1 Pct,Title1 Cnt,Homeless Pct,Homeless Cnt,Foster Care Pct,Foster Care Cnt,Military Connected Pct,Military Connected Cnt,Economically Disadvantaged Pct,Economically Disadvantaged Cnt,Gifted Talented Pct,Gifted Talented Cnt,Total Student Cnt,Create Date
2022,15,Montgomery,0776,Montgomery Knolls Elementary,Elementary,*,*,48.4,266,33.6,185,*,*,18.5,102,*,*,*,*,*,*,*,*,23.1,127,*,*,550,20220924
2022,15,Montgomery,0777,Weller Road Elementary,Elementary,<= 5.0,*,81.3,583,53.0,380,*,*,11.7,84,>= 95.0,*,*,*,*,*,*,*,21.5,154,<= 5.0,*,717,20220924
2022,15,Montgomery,0778,Sligo Middle,Middle,6.7,49,48.1,350,19.1,139,*,*,14.3,104,*,*,*,*,*,*,*,*,20.9,152,31.3,228,728,20220924
2022,15,Montgomery,0779,Sargent Shriver Elementary,Elementary,*,*,77.5,579,55.7,416,*,*,9.4,70,>= 95.0,*,*,*,*,*,*,*,22.2,166,5.2,39,747,20220924
2022,15,Montgomery,0780,Bel Pre Elementary,Elementary,*,*,66.7,360,41.9,226,*,*,10.0,54,>= 95.0,*,*,*,*,*,*,*,26.7,144,*,*,540,20220924
2022,15,Montgomery,0782,Wheaton High,High,5.6,136,56.4,1381,21.3,523,*,*,10.8,265,*,*,<= 5.0,*,*,*,<= 5.0,*,16.3,399,25.3,620,2450,20220924
2022,15,Montgomery,0783,Kensington Parkwood Elementary,Elementary,<= 5.0,*,12.4,74,10.4,62,*,*,11.7,70,*,*,*,*,*,*,<= 5.0,*,8.6,51,16.6,99,596,20220924
2022,15,Montgomery,0784,Highland View Elementary,Elementary,<= 5.0,*,40.9,155,30.3,115,*,*,9.0,34,*,*,*,*,*,*,*,*,21.6,82,11.1,42,379,20220924
2022,15,Montgomery,0786,Georgian Forest Elementary,Elementary,*,*,71.3,414,43.4,252,*,*,8.3,48,>= 95.0,*,<= 5.0,*,*,*,*,*,31.3,182,<= 5.0,*,581,20220924
2022,15,Montgomery,0787,A. Mario Loiederman Middle,Middle,<= 5.0,*,62.6,605,27.6,267,*,*,12.8,124,*,*,*,*,*,*,<= 5.0,*,23.1,223,21.0,203,967,20220924
2022,15,Montgomery,0788,Wheaton Woods Elementary,Elementary,*,*,76.4,409,54.0,289,*,*,12.9,69,>= 95.0,*,*,*,*,*,*,*,26.5,142,<= 5.0,*,535,20220924
2022,15,Montgomery,0789,Albert Einstein High,High,8.5,162,45.4,867,17.9,342,*,*,15.4,294,*,*,*,*,*,*,<= 5.0,*,15.1,288,24.9,476,1908,20220924
2022,15,Montgomery,0790,Arcola Elementary,Elementary,*,*,73.2,478,51.1,334,*,*,9.0,59,>= 95.0,*,*,*,*,*,*,*,25.9,169,5.5,36,653,20220924
2022,15,Montgomery,0791,New Hampshire Estates Elem,Elementary,*,*,88.7,375,57.9,245,*,*,12.1,51,>= 95.0,*,*,*,*,*,*,*,38.3,162,*,*,423,20220924
2022,15,Montgomery,0792,Newport Mill Middle,Middle,5.3,34,59.8,383,24.6,158,*,*,17.2,110,*,*,*,*,*,*,*,*,19.0,122,26.4,169,641,20220924
2022,15,Montgomery,0794,Rosemary Hills Elementary,Elementary,*,*,30.8,171,16.0,89,*,*,16.8,93,*,*,*,*,*,*,*,*,22.0,122,*,*,555,20220924
2022,15,Montgomery,0795,Rock View Elementary,Elementary,<= 5.0,*,47.7,291,32.3,197,*,*,25.7,157,*,*,*,*,*,*,*,*,20.0,122,<= 5.0,*,610,20220924
2022,15,Montgomery,0796,Northwood High School,High,5.6,105,57.9,1086,25.3,474,*,*,12.3,231,*,*,<= 5.0,*,*,*,*,*,20.6,386,17.6,331,1876,20220924
2022,15,Montgomery,0797,Harmony Hills Elementary,Elementary,*,*,77.8,542,56.1,391,*,*,8.8,61,>= 95.0,*,*,*,*,*,*,*,25.4,177,<= 5.0,*,697,20220924
2022,15,Montgomery,0798,Springbrook High,High,<= 5.0,*,56.5,971,20.7,356,*,*,9.2,158,*,*,<= 5.0,*,*,*,*,*,22.8,392,16.9,291,1720,20220924
2022,15,Montgomery,0799,Stephen Knolls School,Elementary,*,*,36.8,14,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,38,20220924
2022,15,Montgomery,0799,Stephen Knolls School,Middle,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,15,Montgomery,0799,Stephen Knolls School,High,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,15,Montgomery,0799,Stephen Knolls School,All,*,*,33.3,21,15.9,10,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,17.5,11,*,*,63,20220924
2022,15,Montgomery,0803,Forest Knolls Elementary,Elementary,<= 5.0,*,33.2,163,17.5,86,*,*,15.7,77,*,*,*,*,*,*,*,*,16.7,82,10.0,49,491,20220924
2022,15,Montgomery,0805,Kemp Mill Elementary,Elementary,*,*,85.2,356,59.6,249,*,*,8.4,35,>= 95.0,*,*,*,*,*,*,*,34.9,146,<= 5.0,*,418,20220924
2022,15,Montgomery,0807,Brookhaven Elementary,Elementary,<= 5.0,*,65.4,287,36.2,159,*,*,22.6,99,>= 95.0,*,*,*,*,*,*,*,23.0,101,<= 5.0,*,439,20220924
2022,15,Montgomery,0808,Cresthaven Elementary,Elementary,*,*,78.0,380,50.5,246,*,*,16.0,78,>= 95.0,*,*,*,*,*,*,*,31.4,153,5.7,28,487,20220924
2022,15,Montgomery,0811,White Oak Middle,Middle,<= 5.0,*,69.3,572,23.9,197,*,*,12.2,101,>= 95.0,*,*,*,*,*,*,*,28.1,232,23.4,193,825,20220924
2022,15,Montgomery,0812,Parkland Middle,Middle,<= 5.0,*,64.5,732,19.8,225,*,*,8.4,95,*,*,*,*,*,*,*,*,21.9,249,30.8,350,1135,20220924
2022,15,Montgomery,0815,John F. Kennedy High,High,<= 5.0,*,66.5,1200,26.5,478,*,*,17.2,311,*,*,<= 5.0,*,*,*,*,*,23.8,429,8.8,159,1805,20220924
2022,15,Montgomery,0817,Glenallan Elementary,Elementary,*,*,54.4,379,26.7,186,*,*,13.2,92,*,*,*,*,*,*,*,*,24.4,170,6.2,43,697,20220924
2022,15,Montgomery,0818,Odessa Shannon Middle,Middle,<= 5.0,*,73.6,571,26.3,204,*,*,11.5,89,*,*,*,*,*,*,*,*,29.6,230,18.2,141,776,20220924
2022,15,Montgomery,0819,Rock Creek Valley Elementary,Elementary,*,*,27.6,109,25.6,101,*,*,23.8,94,*,*,*,*,*,*,*,*,11.9,47,12.4,49,395,20220924
2022,15,Montgomery,0820,Earle B. Wood Middle,Middle,<= 5.0,*,44.3,468,14.1,149,*,*,18.4,195,*,*,*,*,*,*,*,*,18.6,197,28.2,298,1057,20220924
2022,15,Montgomery,0822,Strathmore Elementary,Elementary,*,*,68.2,322,44.7,211,*,*,11.9,56,>= 95.0,*,*,*,*,*,*,*,24.8,117,15.7,74,472,20220924
2022,15,Montgomery,0823,Argyle Middle,Middle,<= 5.0,*,65.3,641,23.5,231,*,*,10.2,100,*,*,*,*,*,*,*,*,22.4,220,26.1,256,982,20220924
2022,15,Montgomery,0835,Silver Creek Middle,Middle,6.9,56,27.0,218,11.3,91,*,*,9.3,75,*,*,*,*,*,*,*,*,14.1,114,45.4,366,806,20220924
2022,15,Montgomery,0916,Rock Terrace School,Middle,*,*,63.2,12,*,*,*,*,94.7,18,*,*,*,*,*,*,*,*,*,*,*,*,19,20220924
2022,15,Montgomery,0916,Rock Terrace School,High,*,*,46.7,28,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,30.0,18,*,*,60,20220924
2022,15,Montgomery,0916,Rock Terrace School,All,*,*,50.6,40,21.5,17,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,27.8,22,*,*,79,20220924
2022,15,Montgomery,0951,Longview School,Elementary,*,*,40.6,13,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,32,20220924
2022,15,Montgomery,0951,Longview School,Middle,*,*,*,*,*,*,*,*,92.3,12,*,*,*,*,*,*,*,*,*,*,*,*,13,20220924
2022,15,Montgomery,0951,Longview School,High,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,15,Montgomery,0951,Longview School,All,*,*,32.3,21,20.0,13,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,18.5,12,*,*,65,20220924
2022,15,Montgomery,0965,John L Gildner Regional Inst for Children & Adol,Middle,*,*,65.2,15,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,56.5,13,*,*,23,20220924
2022,15,Montgomery,0965,John L Gildner Regional Inst for Children & Adol,High,*,*,48.8,39,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,41.3,33,*,*,80,20220924
2022,15,Montgomery,0965,John L Gildner Regional Inst for Children & Adol,All,*,*,52.4,54,10.7,11,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,44.7,46,11.7,12,103,20220924
2022,15,Montgomery,A,All Montgomery Schools,Elementary,<= 5.0,*,40.9,29862,26.4,19240,*,*,14.5,10577,28.7,20964,<= 5.0,*,<= 5.0,*,<= 5.0,*,19.6,14315,10.1,7368,72974,20220924
2022,15,Montgomery,A,All Montgomery Schools,Middle,5.5,2024,39.8,14600,13.8,5058,*,*,12.6,4617,<= 5.0,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,18.0,6583,32.7,11998,36647,20220924
2022,15,Montgomery,A,All Montgomery Schools,High,8.3,4225,35.8,18289,12.4,6316,*,*,12.1,6181,*,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,15.0,7677,28.0,14300,51134,20220924
2022,15,Montgomery,A,All Montgomery Schools,All,<= 5.0,*,39.0,62751,19.0,30614,*,*,13.3,21375,14.0,22559,<= 5.0,*,<= 5.0,*,<= 5.0,*,17.8,28575,20.9,33666,160755,20220924
2022,16,Prince George's,0102,High Point High,High,<= 5.0,*,69.1,1950,41.7,1176,*,*,10.1,286,>= 95.0,*,<= 5.0,*,*,*,*,*,23.5,662,<= 5.0,*,2822,20220924
2022,16,Prince George's,0104,Beltsville Academy,Elementary,<= 5.0,*,59.5,459,45.7,353,*,*,15.9,123,*,*,*,*,*,*,*,*,20.5,158,<= 5.0,*,772,20220924
2022,16,Prince George's,0104,Beltsville Academy,Middle,<= 5.0,*,57.1,212,22.6,84,*,*,11.9,44,*,*,*,*,*,*,*,*,20.5,76,10.0,37,371,20220924
2022,16,Prince George's,0104,Beltsville Academy,All,<= 5.0,*,58.7,671,38.2,437,*,*,14.6,167,*,*,*,*,*,*,*,*,20.5,234,5.2,60,1143,20220924
2022,16,Prince George's,0105,Calverton Elementary,Elementary,*,*,80.0,678,52.7,446,*,*,7.3,62,>= 95.0,*,<= 5.0,*,*,*,*,*,35.3,299,<= 5.0,*,847,20220924
2022,16,Prince George's,0107,Frances Fuchs Early Childhood Center,Elementary,*,*,50.8,133,*,*,*,*,80.5,211,*,*,*,*,*,*,*,*,32.8,86,*,*,262,20220924
2022,16,Prince George's,0107,Frances Fuchs Early Childhood Center,All,*,*,50.8,133,*,*,*,*,80.5,211,*,*,*,*,*,*,*,*,32.8,86,*,*,262,20220924
2022,16,Prince George's,0108,James E. Duckworth Regional Center,Elementary,*,*,78.8,41,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,42.3,22,*,*,52,20220924
2022,16,Prince George's,0108,James E. Duckworth Regional Center,Middle,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,16,Prince George's,0108,James E. Duckworth Regional Center,High,*,*,53.6,15,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,28,20220924
2022,16,Prince George's,0108,James E. Duckworth Regional Center,All,*,*,66.3,65,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,29.6,29,*,*,98,20220924
2022,16,Prince George's,0109,James H. Harrison Elementary,Elementary,*,*,71.4,215,31.2,94,*,*,25.9,78,*,*,*,*,*,*,*,*,31.2,94,<= 5.0,*,301,20220924
2022,16,Prince George's,0110,Martin Luther King Jr. Middle,Middle,<= 5.0,*,59.1,566,22.0,211,*,*,11.8,113,*,*,*,*,*,*,*,*,27.4,262,9.8,94,957,20220924
2022,16,Prince George's,0111,Vansville Elementary,Elementary,*,*,50.6,339,22.7,152,*,*,5.7,38,*,*,*,*,*,*,*,*,26.9,180,6.0,40,670,20220924
2022,16,Prince George's,0203,Judith P. Hoyer Montessori,Elementary,*,*,39.9,116,*,*,*,*,9.3,27,*,*,*,*,*,*,*,*,15.1,44,5.8,17,291,20220924
2022,16,Prince George's,0203,Judith P. Hoyer Montessori,Middle,*,*,49.3,34,*,*,*,*,*,*,*,*,*,*,*,*,*,*,24.6,17,27.5,19,69,20220924
2022,16,Prince George's,0203,Judith P. Hoyer Montessori,All,*,*,41.7,150,*,*,*,*,9.4,34,*,*,*,*,*,*,*,*,16.9,61,10.0,36,360,20220924
2022,16,Prince George's,0205,Bladensburg Elementary,Elementary,*,*,73.8,529,58.9,422,*,*,8.8,63,>= 95.0,*,*,*,*,*,*,*,26.6,191,<= 5.0,*,717,20220924
2022,16,Prince George's,0208,Bladensburg High,High,<= 5.0,*,70.8,1407,36.0,716,*,*,8.8,174,>= 95.0,*,*,*,*,*,*,*,27.1,538,<= 5.0,*,1987,20220924
2022,16,Prince George's,0210,Rogers Heights Elementary,Elementary,*,*,85.0,580,65.8,449,*,*,6.6,45,>= 95.0,*,*,*,*,*,*,*,27.6,188,<= 5.0,*,682,20220924
2022,16,Prince George's,0211,Gladys Noon Spellman Elementary,Elementary,*,*,75.6,394,31.1,162,*,*,6.1,32,>= 95.0,*,*,*,*,*,*,*,39.2,204,<= 5.0,*,521,20220924
2022,16,Prince George's,0213,Cooper Lane Elementary,Elementary,*,*,71.1,327,47.4,218,*,*,6.5,30,>= 95.0,*,*,*,*,*,*,*,34.8,160,<= 5.0,*,460,20220924
2022,16,Prince George's,0214,Templeton Elementary,Elementary,*,*,72.7,605,71.3,593,*,*,<= 5.0,*,>= 95.0,*,*,*,*,*,*,*,42.4,353,<= 5.0,*,832,20220924
2022,16,Prince George's,0216,Annapolis Road Academy,High,*,*,76.2,64,21.4,18,*,*,19.0,16,*,*,*,*,*,*,*,*,35.7,30,*,*,84,20220924
2022,16,Prince George's,0217,Port Towns Elementary,Elementary,*,*,81.6,777,51.9,494,*,*,5.5,52,>= 95.0,*,*,*,*,*,*,*,38.8,369,<= 5.0,*,952,20220924
2022,16,Prince George's,0303,Croom High,High,*,*,74.7,71,*,*,*,*,22.1,21,*,*,*,*,*,*,*,*,42.1,40,*,*,95,20220924
2022,16,Prince George's,0304,Perrywood Elementary,Elementary,*,*,47.7,260,6.6,36,*,*,9.0,49,*,*,*,*,*,*,6.1,33,25.5,139,5.5,30,545,20220924
2022,16,Prince George's,0305,Patuxent Elementary,Elementary,*,*,48.5,144,5.4,16,*,*,7.4,22,*,*,*,*,*,*,*,*,27.6,82,<= 5.0,*,297,20220924
2022,16,Prince George's,0504,Fort Washington Forest Elementary,Elementary,*,*,48.9,178,19.0,69,*,*,10.7,39,*,*,*,*,*,*,*,*,23.4,85,6.9,25,364,20220924
2022,16,Prince George's,0507,Rose Valley Elementary,Elementary,*,*,60.4,194,29.0,93,*,*,9.7,31,*,*,*,*,*,*,*,*,31.5,101,<= 5.0,*,321,20220924
2022,16,Prince George's,0509,Accokeek Academy,Elementary,*,*,38.4,322,9.4,79,*,*,6.3,53,*,*,*,*,*,*,*,*,24.7,207,14.0,117,838,20220924
2022,16,Prince George's,0509,Accokeek Academy,Middle,<= 5.0,*,37.2,291,5.7,45,*,*,5.9,46,*,*,*,*,*,*,*,*,17.8,139,27.5,215,783,20220924
2022,16,Prince George's,0509,Accokeek Academy,All,<= 5.0,*,37.8,613,7.6,124,*,*,6.1,99,*,*,*,*,*,*,*,*,21.3,346,20.5,332,1621,20220924
2022,16,Prince George's,0510,Potomac Landing Elementary,Elementary,*,*,45.6,185,20.0,81,*,*,7.9,32,*,*,*,*,*,*,*,*,21.4,87,7.9,32,406,20220924
2022,16,Prince George's,0511,Friendly High,High,<= 5.0,*,49.9,418,9.0,75,*,*,14.8,124,*,*,*,*,*,*,*,*,25.6,214,7.0,59,837,20220924
2022,16,Prince George's,0603,Suitland High,High,<= 5.0,*,66.2,1254,<= 5.0,*,*,*,12.9,244,*,*,<= 5.0,*,*,*,*,*,40.5,767,8.5,162,1895,20220924
2022,16,Prince George's,0606,Bradbury Heights Elementary,Elementary,*,*,62.4,270,12.7,55,*,*,14.5,63,>= 95.0,*,*,*,*,*,*,*,52.9,229,*,*,433,20220924
2022,16,Prince George's,0607,Hillcrest Heights Elementary,Elementary,*,*,69.4,274,16.7,66,*,*,7.8,31,>= 95.0,*,*,*,*,*,*,*,56.5,223,*,*,395,20220924
2022,16,Prince George's,0608,Green Valley Academy at Edgar Allan Poe,Middle,*,*,73.3,22,*,*,*,*,33.3,10,*,*,*,*,*,*,*,*,66.7,20,*,*,30,20220924
2022,16,Prince George's,0608,Green Valley Academy at Edgar Allan Poe,High,*,*,70.0,56,*,*,*,*,21.3,17,*,*,*,*,*,*,*,*,62.5,50,*,*,80,20220924
2022,16,Prince George's,0608,Green Valley Academy at Edgar Allan Poe,All,*,*,70.9,78,*,*,*,*,24.5,27,*,*,*,*,*,*,*,*,63.6,70,*,*,110,20220924
2022,16,Prince George's,0610,North Forestville Elementary,Elementary,*,*,70.5,194,34.5,95,*,*,13.5,37,>= 95.0,*,*,*,*,*,*,*,37.8,104,*,*,275,20220924
2022,16,Prince George's,0613,District Heights Elementary,Elementary,*,*,65.3,237,15.4,56,*,*,6.6,24,>= 95.0,*,*,*,*,*,*,*,57.0,207,*,*,363,20220924
2022,16,Prince George's,0615,Benjamin Stoddert Middle,Middle,<= 5.0,*,72.8,414,9.3,53,*,*,11.6,66,>= 95.0,*,<= 5.0,*,*,*,*,*,48.0,273,<= 5.0,*,569,20220924
2022,16,Prince George's,0617,Francis Scott Key Elementary,Elementary,*,*,61.8,256,20.8,86,*,*,14.3,59,>= 95.0,*,*,*,*,*,*,*,48.3,200,<= 5.0,*,414,20220924
2022,16,Prince George's,0618,Longfields Elementary,Elementary,<= 5.0,*,59.7,173,22.1,64,*,*,6.6,19,>= 95.0,*,*,*,*,*,*,*,46.2,134,24.1,70,290,20220924
2022,16,Prince George's,0619,Princeton Elementary,Elementary,*,*,72.2,229,26.8,85,*,*,8.5,27,>= 95.0,*,<= 5.0,*,*,*,*,*,50.8,161,*,*,317,20220924
2022,16,Prince George's,0622,Thurgood Marshall Middle School,Middle,<= 5.0,*,72.8,543,16.0,119,*,*,9.5,71,*,*,<= 5.0,*,*,*,*,*,43.2,322,<= 5.0,*,746,20220924
2022,16,Prince George's,0632,Allenwood Elementary,Elementary,*,*,72.3,237,32.3,106,*,*,9.5,31,*,*,*,*,*,*,*,*,35.1,115,*,*,328,20220924
2022,16,Prince George's,0633,Overlook Elementary,Elementary,*,*,33.6,114,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,<= 5.0,*,23.9,81,14.2,48,339,20220924
2022,16,Prince George's,0636,William Beanes Elementary,Elementary,*,*,81.0,324,21.5,86,*,*,6.3,25,>= 95.0,*,*,*,*,*,*,*,47.5,190,*,*,400,20220924
2022,16,Prince George's,0638,Benjamin D. Foulois Academy,Elementary,*,*,33.1,94,*,*,*,*,6.0,17,*,*,*,*,*,*,<= 5.0,*,21.5,61,11.3,32,284,20220924
2022,16,Prince George's,0638,Benjamin D. Foulois Academy,Middle,6.4,15,36.1,84,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,21.5,50,19.3,45,233,20220924
2022,16,Prince George's,0638,Benjamin D. Foulois Academy,All,<= 5.0,*,34.4,178,*,*,*,*,5.2,27,*,*,*,*,*,*,<= 5.0,*,21.5,111,14.9,77,517,20220924
2022,16,Prince George's,0639,Maya Angelou French Immersion,Elementary,*,*,43.1,131,6.9,21,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,25.7,78,7.9,24,304,20220924
2022,16,Prince George's,0639,Maya Angelou French Immersion,Middle,*,*,30.9,38,*,*,*,*,*,*,*,*,*,*,*,*,*,*,11.4,14,17.9,22,123,20220924
2022,16,Prince George's,0639,Maya Angelou French Immersion,All,<= 5.0,*,39.6,169,5.6,24,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,21.5,92,10.8,46,427,20220924
2022,16,Prince George's,0640,Arrowhead Elementary,Elementary,*,*,62.9,248,28.2,111,*,*,15.2,60,*,*,*,*,*,*,*,*,31.5,124,<= 5.0,*,394,20220924
2022,16,Prince George's,0645,Andrew Jackson Academy,Elementary,*,*,68.9,204,12.8,38,*,*,5.1,15,>= 95.0,*,*,*,*,*,*,*,62.5,185,*,*,296,20220924
2022,16,Prince George's,0645,Andrew Jackson Academy,Middle,*,*,60.3,105,*,*,*,*,13.8,24,>= 95.0,*,*,*,*,*,*,*,55.2,96,*,*,174,20220924
2022,16,Prince George's,0645,Andrew Jackson Academy,All,*,*,65.7,309,9.4,44,*,*,8.3,39,>= 95.0,*,*,*,*,*,*,*,59.8,281,*,*,470,20220924
2022,16,Prince George's,0647,Concord Elementary,Elementary,*,*,65.8,194,10.8,32,*,*,9.8,29,>= 95.0,*,*,*,*,*,*,*,58.6,173,<= 5.0,*,295,20220924
2022,16,Prince George's,0648,Samuel P. Massie Academy,Elementary,*,*,69.3,259,*,*,*,*,7.0,26,>= 95.0,*,<= 5.0,*,*,*,*,*,54.8,205,*,*,374,20220924
2022,16,Prince George's,0648,Samuel P. Massie Academy,Middle,*,*,75.9,132,*,*,*,*,13.2,23,>= 95.0,*,*,*,*,*,*,*,56.9,99,*,*,174,20220924
2022,16,Prince George's,0648,Samuel P. Massie Academy,All,*,*,71.4,391,*,*,*,*,8.9,49,>= 95.0,*,<= 5.0,*,*,*,*,*,55.5,304,<= 5.0,*,548,20220924
2022,16,Prince George's,0656,Panorama Elementary,Elementary,*,*,64.5,342,16.6,88,*,*,13.2,70,>= 95.0,*,*,*,*,*,*,*,47.7,253,<= 5.0,*,530,20220924
2022,16,Prince George's,0660,Drew Freeman Middle,Middle,<= 5.0,*,61.3,503,11.3,93,*,*,13.6,112,>= 95.0,*,<= 5.0,*,*,*,*,*,48.6,399,<= 5.0,*,821,20220924
2022,16,Prince George's,0661,Suitland Elementary,Elementary,*,*,63.7,323,14.6,74,*,*,15.4,78,>= 95.0,*,*,*,*,*,*,*,53.6,272,<= 5.0,*,507,20220924
2022,16,Prince George's,0662,Imagine Lincoln Public Charter,Elementary,*,*,61.9,135,*,*,*,*,*,*,*,*,*,*,*,*,*,*,42.2,92,8.3,18,218,20220924
2022,16,Prince George's,0662,Imagine Lincoln Public Charter,Middle,*,*,58.9,76,*,*,*,*,16.3,21,*,*,*,*,*,*,*,*,34.1,44,10.1,13,129,20220924
2022,16,Prince George's,0662,Imagine Lincoln Public Charter,All,<= 5.0,*,60.8,211,*,*,*,*,8.6,30,*,*,*,*,*,*,*,*,39.2,136,8.9,31,347,20220924
2022,16,Prince George's,0705,Tall Oaks High,High,*,*,83.0,93,20.5,23,*,*,21.4,24,*,*,*,*,*,*,*,*,33.9,38,*,*,112,20220924
2022,16,Prince George's,0706,Woodmore Elementary,Elementary,*,*,42.7,196,5.2,24,*,*,7.0,32,*,*,*,*,*,*,<= 5.0,*,25.3,116,8.5,39,459,20220924
2022,16,Prince George's,0708,Kenilworth Elementary,Elementary,<= 5.0,*,33.8,134,10.4,41,*,*,21.0,83,*,*,*,*,*,*,*,*,15.7,62,9.8,39,396,20220924
2022,16,Prince George's,0711,Tulip Grove Elementary,Elementary,<= 5.0,*,32.0,116,8.6,31,*,*,8.3,30,*,*,*,*,*,*,*,*,17.4,63,15.5,56,362,20220924
2022,16,Prince George's,0712,Heather Hills Elementary,Elementary,*,*,28.7,88,*,*,*,*,*,*,*,*,*,*,*,*,<= 5.0,*,9.8,30,>= 95.0,*,307,20220924
2022,16,Prince George's,0714,Benjamin Tasker Middle School,Middle,<= 5.0,*,42.3,455,5.5,59,*,*,8.4,90,*,*,*,*,*,*,*,*,22.0,236,24.9,268,1075,20220924
2022,16,Prince George's,0716,Northview Elementary,Elementary,*,*,50.1,286,9.5,54,*,*,8.2,47,*,*,*,*,*,*,<= 5.0,*,30.6,175,<= 5.0,*,571,20220924
2022,16,Prince George's,0718,Pointer Ridge Elementary,Elementary,*,*,45.3,134,11.8,35,*,*,9.8,29,*,*,*,*,*,*,<= 5.0,*,26.0,77,7.4,22,296,20220924
2022,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Elementary,*,*,44.9,22,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,24.5,12,*,*,49,20220924
2022,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Middle,*,*,50.0,13,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,26,20220924
2022,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,High,*,*,47.2,17,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,30.6,11,*,*,36,20220924
2022,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,All,*,*,46.8,52,*,*,*,*,>= 95.0,*,*,*,*,*,11.7,13,*,*,27.0,30,*,*,111,20220924
2022,16,Prince George's,0729,Kingsford Elementary,Elementary,*,*,50.9,239,7.4,35,*,*,9.8,46,*,*,*,*,*,*,<= 5.0,*,27.7,130,7.2,34,470,20220924
2022,16,Prince George's,0802,Baden Elementary,Elementary,*,*,51.0,103,12.9,26,*,*,8.4,17,*,*,*,*,*,*,8.9,18,32.2,65,*,*,202,20220924
2022,16,Prince George's,0905,Tayac Elementary,Elementary,*,*,59.7,207,23.3,81,*,*,6.6,23,*,*,*,*,*,*,*,*,38.3,133,6.1,21,347,20220924
2022,16,Prince George's,0906,Clinton Grove Elementary,Elementary,*,*,63.9,152,21.0,50,*,*,11.3,27,>= 95.0,*,*,*,*,*,*,*,32.4,77,*,*,238,20220924
2022,16,Prince George's,0908,Surrattsville High,High,<= 5.0,*,48.7,351,<= 5.0,*,*,*,19.8,143,*,*,*,*,*,*,*,*,25.7,185,6.1,44,721,20220924
2022,16,Prince George's,0909,James Ryder Randall Elementary,Elementary,*,*,63.3,159,26.3,66,*,*,8.0,20,*,*,*,*,*,*,*,*,33.9,85,*,*,251,20220924
2022,16,Prince George's,0912,Isaac J. Gourdine Middle,Middle,<= 5.0,*,58.0,336,14.5,84,*,*,22.6,131,*,*,*,*,*,*,*,*,31.3,181,<= 5.0,*,579,20220924
2022,16,Prince George's,0914,Waldon Woods Elementary,Elementary,*,*,60.1,329,14.8,81,*,*,7.1,39,*,*,*,*,*,*,*,*,36.4,199,<= 5.0,*,547,20220924
2022,16,Prince George's,0915,Stephen Decatur Middle,Middle,<= 5.0,*,56.1,438,7.4,58,*,*,17.5,137,*,*,*,*,*,*,<= 5.0,*,28.8,225,6.3,49,781,20220924
2022,16,Prince George's,0916,Francis T. Evans Elementary,Elementary,*,*,51.9,190,11.7,43,*,*,6.6,24,*,*,*,*,*,*,6.3,23,26.0,95,8.5,31,366,20220924
2022,16,Prince George's,0917,Imagine Andrews Public Charter,Elementary,*,*,20.8,54,*,*,*,*,7.3,19,*,*,*,*,*,*,27.7,72,12.3,32,10.8,28,260,20220924
