FIPSCode,LocationType,Location,ParentCounty,TimeFrame,DataFormat,Data
06639300,School District,Tipton Elementary,Tulare County,2018,Percent,6.3
06639300,School District,Tipton Elementary,Tulare County,2019,Number,39
06639300,School District,Tipton Elementary,Tulare County,2019,Percent,7.1
06639600,School District,Traver Joint Elementary,Tulare County,2019,Number,15
06639600,School District,Traver Joint Elementary,Tulare County,2019,Percent,S
06639600,School District,Traver Joint Elementary,Tulare County,2018,Number,11
06639600,School District,Traver Joint Elementary,Tulare County,2018,Percent,S
06639600,School District,Traver Joint Elementary,Tulare County,2017,Number,12
06639600,School District,Traver Joint Elementary,Tulare County,2017,Percent,S
06639600,School District,Traver Joint Elementary,Tulare County,2016,Number,14
06639600,School District,Traver Joint Elementary,Tulare County,2016,Percent,S
06639600,School District,Traver Joint Elementary,Tulare County,2015,Number,16
06639600,School District,Traver Joint Elementary,Tulare County,2015,Percent,S
06639600,School District,Traver Joint Elementary,Tulare County,2014,Number,13
06639600,School District,Traver Joint Elementary,Tulare County,2014,Percent,S
06639600,School District,Traver Joint Elementary,Tulare County,2012,Number,S
06639600,School District,Traver Joint Elementary,Tulare County,2012,Percent,S
06639600,School District,Traver Joint Elementary,Tulare County,2013,Number,14
06639600,School District,Traver Joint Elementary,Tulare County,2013,Percent,S
06639600,School District,Traver Joint Elementary,Tulare County,2011,Number,11
06639600,School District,Traver Joint Elementary,Tulare County,2011,Percent,S
06639870,School District,Tulare City,Tulare County,2011,Number,813
06639870,School District,Tulare City,Tulare County,2011,Percent,8.7
06639870,School District,Tulare City,Tulare County,2013,Number,791
06639870,School District,Tulare City,Tulare County,2013,Percent,8.4
06639870,School District,Tulare City,Tulare County,2012,Number,766
06639870,School District,Tulare City,Tulare County,2012,Percent,8.2
06639870,School District,Tulare City,Tulare County,2014,Number,733
06639870,School District,Tulare City,Tulare County,2014,Percent,7.7
06639870,School District,Tulare City,Tulare County,2015,Number,781
06639870,School District,Tulare City,Tulare County,2015,Percent,8.2
06639870,School District,Tulare City,Tulare County,2016,Number,891
06639870,School District,Tulare City,Tulare County,2016,Percent,9.3
06639870,School District,Tulare City,Tulare County,2017,Number,939
06639870,School District,Tulare City,Tulare County,2017,Percent,9.8
06639870,School District,Tulare City,Tulare County,2018,Number,"1,028"
06639870,School District,Tulare City,Tulare County,2018,Percent,10.8
06639870,School District,Tulare City,Tulare County,2019,Number,"1,181"
06639870,School District,Tulare City,Tulare County,2019,Percent,12.3
06639930,School District,Tulare Joint Union High,Tulare County,2019,Number,505
06639930,School District,Tulare Joint Union High,Tulare County,2019,Percent,9.0
06639930,School District,Tulare Joint Union High,Tulare County,2018,Number,502
06639930,School District,Tulare Joint Union High,Tulare County,2018,Percent,9.1
06639930,School District,Tulare Joint Union High,Tulare County,2017,Number,455
06639930,School District,Tulare Joint Union High,Tulare County,2017,Percent,8.3
06639930,School District,Tulare Joint Union High,Tulare County,2016,Number,460
06639930,School District,Tulare Joint Union High,Tulare County,2016,Percent,8.6
06639930,School District,Tulare Joint Union High,Tulare County,2015,Number,441
06639930,School District,Tulare Joint Union High,Tulare County,2015,Percent,8.3
06639930,School District,Tulare Joint Union High,Tulare County,2014,Number,388
06639930,School District,Tulare Joint Union High,Tulare County,2014,Percent,7.3
06639930,School District,Tulare Joint Union High,Tulare County,2012,Number,408
06639930,School District,Tulare Joint Union High,Tulare County,2012,Percent,7.8
06639930,School District,Tulare Joint Union High,Tulare County,2013,Number,377
06639930,School District,Tulare Joint Union High,Tulare County,2013,Percent,7.1
06639930,School District,Tulare Joint Union High,Tulare County,2011,Number,408
06639930,School District,Tulare Joint Union High,Tulare County,2011,Percent,7.8
06641160,School District,Visalia Unified,Tulare County,2011,Number,"2,933"
06641160,School District,Visalia Unified,Tulare County,2011,Percent,10.8
06641160,School District,Visalia Unified,Tulare County,2013,Number,"2,927"
06641160,School District,Visalia Unified,Tulare County,2013,Percent,10.6
06641160,School District,Visalia Unified,Tulare County,2012,Number,"2,991"
06641160,School District,Visalia Unified,Tulare County,2012,Percent,11.0
06641160,School District,Visalia Unified,Tulare County,2014,Number,"2,694"
06641160,School District,Visalia Unified,Tulare County,2014,Percent,9.7
06641160,School District,Visalia Unified,Tulare County,2015,Number,"2,849"
06641160,School District,Visalia Unified,Tulare County,2015,Percent,10.1
06641160,School District,Visalia Unified,Tulare County,2016,Number,"3,032"
06641160,School District,Visalia Unified,Tulare County,2016,Percent,10.6
06641160,School District,Visalia Unified,Tulare County,2017,Number,"3,213"
06641160,School District,Visalia Unified,Tulare County,2017,Percent,11.1
06641160,School District,Visalia Unified,Tulare County,2018,Number,"3,329"
06641160,School District,Visalia Unified,Tulare County,2018,Percent,11.5
06641160,School District,Visalia Unified,Tulare County,2019,Number,"3,363"
06641160,School District,Visalia Unified,Tulare County,2019,Percent,11.6
06641820,School District,Waukena Joint Union Elementary,Tulare County,2019,Number,14
06641820,School District,Waukena Joint Union Elementary,Tulare County,2019,Percent,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2018,Number,17
06641820,School District,Waukena Joint Union Elementary,Tulare County,2018,Percent,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2017,Number,15
06641820,School District,Waukena Joint Union Elementary,Tulare County,2017,Percent,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2016,Number,13
06641820,School District,Waukena Joint Union Elementary,Tulare County,2016,Percent,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2015,Number,11
06641820,School District,Waukena Joint Union Elementary,Tulare County,2015,Percent,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2014,Number,11
06641820,School District,Waukena Joint Union Elementary,Tulare County,2014,Percent,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2012,Number,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2012,Percent,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2013,Number,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2013,Percent,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2011,Number,S
06641820,School District,Waukena Joint Union Elementary,Tulare County,2011,Percent,S
06643170,School District,Woodville Union Elementary,Tulare County,2011,Number,19
06643170,School District,Woodville Union Elementary,Tulare County,2011,Percent,S
06643170,School District,Woodville Union Elementary,Tulare County,2013,Number,18
06643170,School District,Woodville Union Elementary,Tulare County,2013,Percent,S
06643170,School District,Woodville Union Elementary,Tulare County,2012,Number,18
06643170,School District,Woodville Union Elementary,Tulare County,2012,Percent,S
06643170,School District,Woodville Union Elementary,Tulare County,2014,Number,20
06643170,School District,Woodville Union Elementary,Tulare County,2014,Percent,4.1
06643170,School District,Woodville Union Elementary,Tulare County,2015,Number,33
06643170,School District,Woodville Union Elementary,Tulare County,2015,Percent,6.9
06643170,School District,Woodville Union Elementary,Tulare County,2016,Number,33
06643170,School District,Woodville Union Elementary,Tulare County,2016,Percent,7.2
06643170,School District,Woodville Union Elementary,Tulare County,2017,Number,32
06643170,School District,Woodville Union Elementary,Tulare County,2017,Percent,7.3
06643170,School District,Woodville Union Elementary,Tulare County,2018,Number,29
06643170,School District,Woodville Union Elementary,Tulare County,2018,Percent,6.7
06643170,School District,Woodville Union Elementary,Tulare County,2019,Number,25
06643170,School District,Woodville Union Elementary,Tulare County,2019,Percent,5.8
06604500,School District,Belleview Elementary,Tuolumne County,2018,Number,22
06604500,School District,Belleview Elementary,Tuolumne County,2018,Percent,14.3
06604500,School District,Belleview Elementary,Tuolumne County,2019,Number,35
06604500,School District,Belleview Elementary,Tuolumne County,2019,Percent,22.2
06604500,School District,Belleview Elementary,Tuolumne County,2017,Number,19
06604500,School District,Belleview Elementary,Tuolumne County,2017,Percent,S
06604500,School District,Belleview Elementary,Tuolumne County,2016,Number,13
06604500,School District,Belleview Elementary,Tuolumne County,2016,Percent,S
06604500,School District,Belleview Elementary,Tuolumne County,2015,Number,11
06604500,School District,Belleview Elementary,Tuolumne County,2015,Percent,S
06604500,School District,Belleview Elementary,Tuolumne County,2014,Number,15
06604500,School District,Belleview Elementary,Tuolumne County,2014,Percent,S
06604500,School District,Belleview Elementary,Tuolumne County,2013,Number,11
06604500,School District,Belleview Elementary,Tuolumne County,2013,Percent,S
06604500,School District,Belleview Elementary,Tuolumne County,2012,Number,S
06604500,School District,Belleview Elementary,Tuolumne County,2012,Percent,S
06604500,School District,Belleview Elementary,Tuolumne County,2011,Number,14
06604500,School District,Belleview Elementary,Tuolumne County,2011,Percent,S
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2011,Number,44
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2011,Percent,N_A
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2013,Number,39
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2013,Percent,10.8
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2012,Number,40
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2012,Percent,10.8
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2014,Number,36
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2014,Percent,10.2
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2015,Number,35
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2015,Percent,10.3
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2016,Number,35
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2016,Percent,11.5
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2017,Number,46
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2017,Percent,15.2
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2018,Number,38
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2018,Percent,13.2
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2019,Number,43
06691137,School District,Big Oak Flat_Groveland Unified,Tuolumne County,2019,Percent,14.1
06609480,School District,Columbia Union,Tuolumne County,2018,Number,76
06609480,School District,Columbia Union,Tuolumne County,2018,Percent,15.4
06609480,School District,Columbia Union,Tuolumne County,2019,Number,83
06609480,School District,Columbia Union,Tuolumne County,2019,Percent,17.0
06609480,School District,Columbia Union,Tuolumne County,2017,Number,72
06609480,School District,Columbia Union,Tuolumne County,2017,Percent,13.6
06609480,School District,Columbia Union,Tuolumne County,2015,Number,76
06609480,School District,Columbia Union,Tuolumne County,2015,Percent,13.7
06609480,School District,Columbia Union,Tuolumne County,2016,Number,65
06609480,School District,Columbia Union,Tuolumne County,2016,Percent,12.6
06609480,School District,Columbia Union,Tuolumne County,2014,Number,74
06609480,School District,Columbia Union,Tuolumne County,2014,Percent,12.8
06609480,School District,Columbia Union,Tuolumne County,2013,Number,62
06609480,School District,Columbia Union,Tuolumne County,2013,Percent,10.6
06609480,School District,Columbia Union,Tuolumne County,2012,Number,57
06609480,School District,Columbia Union,Tuolumne County,2012,Percent,9.7
06609480,School District,Columbia Union,Tuolumne County,2011,Number,64
06609480,School District,Columbia Union,Tuolumne County,2011,Percent,10.6
06610320,School District,Curtis Creek Elementary,Tuolumne County,2011,Number,75
06610320,School District,Curtis Creek Elementary,Tuolumne County,2011,Percent,15.0
06610320,School District,Curtis Creek Elementary,Tuolumne County,2012,Number,79
06610320,School District,Curtis Creek Elementary,Tuolumne County,2012,Percent,15.3
06610320,School District,Curtis Creek Elementary,Tuolumne County,2013,Number,84
06610320,School District,Curtis Creek Elementary,Tuolumne County,2013,Percent,18.1
06610320,School District,Curtis Creek Elementary,Tuolumne County,2014,Number,75
06610320,School District,Curtis Creek Elementary,Tuolumne County,2014,Percent,15.8
06610320,School District,Curtis Creek Elementary,Tuolumne County,2016,Number,70
06610320,School District,Curtis Creek Elementary,Tuolumne County,2016,Percent,15.2
06610320,School District,Curtis Creek Elementary,Tuolumne County,2015,Number,75
06610320,School District,Curtis Creek Elementary,Tuolumne County,2015,Percent,16.7
06610320,School District,Curtis Creek Elementary,Tuolumne County,2017,Number,75
06610320,School District,Curtis Creek Elementary,Tuolumne County,2017,Percent,16.4
06610320,School District,Curtis Creek Elementary,Tuolumne County,2019,Number,70
06610320,School District,Curtis Creek Elementary,Tuolumne County,2019,Percent,15.4
06610320,School District,Curtis Creek Elementary,Tuolumne County,2018,Number,69
06610320,School District,Curtis Creek Elementary,Tuolumne County,2018,Percent,15.6
06618690,School District,Jamestown Elementary,Tuolumne County,2018,Number,60
06618690,School District,Jamestown Elementary,Tuolumne County,2018,Percent,18.0
06618690,School District,Jamestown Elementary,Tuolumne County,2019,Number,73
06618690,School District,Jamestown Elementary,Tuolumne County,2019,Percent,19.0
06618690,School District,Jamestown Elementary,Tuolumne County,2017,Number,73
06618690,School District,Jamestown Elementary,Tuolumne County,2017,Percent,16.6
06618690,School District,Jamestown Elementary,Tuolumne County,2016,Number,67
06618690,School District,Jamestown Elementary,Tuolumne County,2016,Percent,15.2
06618690,School District,Jamestown Elementary,Tuolumne County,2014,Number,83
06618690,School District,Jamestown Elementary,Tuolumne County,2014,Percent,16.5
06618690,School District,Jamestown Elementary,Tuolumne County,2015,Number,78
06618690,School District,Jamestown Elementary,Tuolumne County,2015,Percent,16.9
06618690,School District,Jamestown Elementary,Tuolumne County,2013,Number,86
06618690,School District,Jamestown Elementary,Tuolumne County,2013,Percent,16.1
06618690,School District,Jamestown Elementary,Tuolumne County,2012,Number,103
06618690,School District,Jamestown Elementary,Tuolumne County,2012,Percent,15.4
06618690,School District,Jamestown Elementary,Tuolumne County,2011,Number,100
06618690,School District,Jamestown Elementary,Tuolumne County,2011,Percent,15.0
06637230,School District,Sonora Elementary,Tuolumne County,2011,Number,94
06637230,School District,Sonora Elementary,Tuolumne County,2011,Percent,13.2
06637230,School District,Sonora Elementary,Tuolumne County,2012,Number,89
06637230,School District,Sonora Elementary,Tuolumne County,2012,Percent,13.1
06637230,School District,Sonora Elementary,Tuolumne County,2013,Number,92
06637230,School District,Sonora Elementary,Tuolumne County,2013,Percent,13.9
06637230,School District,Sonora Elementary,Tuolumne County,2014,Number,86
06637230,School District,Sonora Elementary,Tuolumne County,2014,Percent,12.5
06637230,School District,Sonora Elementary,Tuolumne County,2015,Number,80
06637230,School District,Sonora Elementary,Tuolumne County,2015,Percent,12.1
06637230,School District,Sonora Elementary,Tuolumne County,2016,Number,87
06637230,School District,Sonora Elementary,Tuolumne County,2016,Percent,12.6
06637230,School District,Sonora Elementary,Tuolumne County,2017,Number,111
06637230,School District,Sonora Elementary,Tuolumne County,2017,Percent,15.2
06637230,School District,Sonora Elementary,Tuolumne County,2018,Number,117
06637230,School District,Sonora Elementary,Tuolumne County,2018,Percent,15.6
06637230,School District,Sonora Elementary,Tuolumne County,2019,Number,120
06637230,School District,Sonora Elementary,Tuolumne County,2019,Percent,16.2
06637260,School District,Sonora Union High,Tuolumne County,2019,Number,157
06637260,School District,Sonora Union High,Tuolumne County,2019,Percent,14.9
06637260,School District,Sonora Union High,Tuolumne County,2018,Number,162
06637260,School District,Sonora Union High,Tuolumne County,2018,Percent,15.0
06637260,School District,Sonora Union High,Tuolumne County,2017,Number,165
06637260,School District,Sonora Union High,Tuolumne County,2017,Percent,15.4
06637260,School District,Sonora Union High,Tuolumne County,2016,Number,139
06637260,School District,Sonora Union High,Tuolumne County,2016,Percent,13.4
06637260,School District,Sonora Union High,Tuolumne County,2015,Number,144
06637260,School District,Sonora Union High,Tuolumne County,2015,Percent,13.1
06637260,School District,Sonora Union High,Tuolumne County,2014,Number,137
06637260,School District,Sonora Union High,Tuolumne County,2014,Percent,12.2
06637260,School District,Sonora Union High,Tuolumne County,2013,Number,130
06637260,School District,Sonora Union High,Tuolumne County,2013,Percent,11.0
06637260,School District,Sonora Union High,Tuolumne County,2012,Number,148
06637260,School District,Sonora Union High,Tuolumne County,2012,Percent,11.8
06637260,School District,Sonora Union High,Tuolumne County,2011,Number,135
06637260,School District,Sonora Union High,Tuolumne County,2011,Percent,10.4
06637320,School District,Soulsbyville Elementary,Tuolumne County,2011,Number,58
06637320,School District,Soulsbyville Elementary,Tuolumne County,2011,Percent,11.2
06637320,School District,Soulsbyville Elementary,Tuolumne County,2012,Number,54
06637320,School District,Soulsbyville Elementary,Tuolumne County,2012,Percent,10.7
06637320,School District,Soulsbyville Elementary,Tuolumne County,2013,Number,61
06637320,School District,Soulsbyville Elementary,Tuolumne County,2013,Percent,12.7
06637320,School District,Soulsbyville Elementary,Tuolumne County,2014,Number,59
06637320,School District,Soulsbyville Elementary,Tuolumne County,2014,Percent,11.4
06637320,School District,Soulsbyville Elementary,Tuolumne County,2015,Number,65
06637320,School District,Soulsbyville Elementary,Tuolumne County,2015,Percent,12.9
06637320,School District,Soulsbyville Elementary,Tuolumne County,2016,Number,82
06637320,School District,Soulsbyville Elementary,Tuolumne County,2016,Percent,16.4
06637320,School District,Soulsbyville Elementary,Tuolumne County,2017,Number,85
06637320,School District,Soulsbyville Elementary,Tuolumne County,2017,Percent,17.2
06637320,School District,Soulsbyville Elementary,Tuolumne County,2018,Number,85
06637320,School District,Soulsbyville Elementary,Tuolumne County,2018,Percent,16.0
06637320,School District,Soulsbyville Elementary,Tuolumne County,2019,Number,82
06637320,School District,Soulsbyville Elementary,Tuolumne County,2019,Percent,15.2
06638250,School District,Summerville Elementary,Tuolumne County,2019,Number,69
06638250,School District,Summerville Elementary,Tuolumne County,2019,Percent,16.9
06638250,School District,Summerville Elementary,Tuolumne County,2018,Number,71
06638250,School District,Summerville Elementary,Tuolumne County,2018,Percent,18.0
06638250,School District,Summerville Elementary,Tuolumne County,2017,Number,71
06638250,School District,Summerville Elementary,Tuolumne County,2017,Percent,17.7
06638250,School District,Summerville Elementary,Tuolumne County,2016,Number,69
06638250,School District,Summerville Elementary,Tuolumne County,2016,Percent,17.1
06638250,School District,Summerville Elementary,Tuolumne County,2015,Number,65
06638250,School District,Summerville Elementary,Tuolumne County,2015,Percent,16.9
06638250,School District,Summerville Elementary,Tuolumne County,2014,Number,80
06638250,School District,Summerville Elementary,Tuolumne County,2014,Percent,21.0
06638250,School District,Summerville Elementary,Tuolumne County,2013,Number,75
06638250,School District,Summerville Elementary,Tuolumne County,2013,Percent,N_A
06638250,School District,Summerville Elementary,Tuolumne County,2012,Number,69
06638250,School District,Summerville Elementary,Tuolumne County,2012,Percent,19.6
06638250,School District,Summerville Elementary,Tuolumne County,2011,Number,69
06638250,School District,Summerville Elementary,Tuolumne County,2011,Percent,18.8
06638280,School District,Summerville Union High,Tuolumne County,2011,Number,78
06638280,School District,Summerville Union High,Tuolumne County,2011,Percent,8.0
06638280,School District,Summerville Union High,Tuolumne County,2012,Number,68
06638280,School District,Summerville Union High,Tuolumne County,2012,Percent,7.8
06638280,School District,Summerville Union High,Tuolumne County,2013,Number,75
06638280,School District,Summerville Union High,Tuolumne County,2013,Percent,6.9
06638280,School District,Summerville Union High,Tuolumne County,2014,Number,78
06638280,School District,Summerville Union High,Tuolumne County,2014,Percent,7.1
06638280,School District,Summerville Union High,Tuolumne County,2015,Number,87
06638280,School District,Summerville Union High,Tuolumne County,2015,Percent,7.9
06638280,School District,Summerville Union High,Tuolumne County,2016,Number,90
06638280,School District,Summerville Union High,Tuolumne County,2016,Percent,8.6
06638280,School District,Summerville Union High,Tuolumne County,2017,Number,77
06638280,School District,Summerville Union High,Tuolumne County,2017,Percent,7.3
06638280,School District,Summerville Union High,Tuolumne County,2018,Number,63
06638280,School District,Summerville Union High,Tuolumne County,2018,Percent,5.6
06638280,School District,Summerville Union High,Tuolumne County,2019,Number,67
06638280,School District,Summerville Union High,Tuolumne County,2019,Percent,6.0
06640200,School District,Twain Harte,Tuolumne County,2019,Number,46
06640200,School District,Twain Harte,Tuolumne County,2019,Percent,17.9
06640200,School District,Twain Harte,Tuolumne County,2018,Number,40
06640200,School District,Twain Harte,Tuolumne County,2018,Percent,15.0
06640200,School District,Twain Harte,Tuolumne County,2017,Number,41
06640200,School District,Twain Harte,Tuolumne County,2017,Percent,16.1
06640200,School District,Twain Harte,Tuolumne County,2016,Number,46
06640200,School District,Twain Harte,Tuolumne County,2016,Percent,17.0
06640200,School District,Twain Harte,Tuolumne County,2015,Number,52
06640200,School District,Twain Harte,Tuolumne County,2015,Percent,19.0
06640200,School District,Twain Harte,Tuolumne County,2014,Number,53
06640200,School District,Twain Harte,Tuolumne County,2014,Percent,17.9
06640200,School District,Twain Harte,Tuolumne County,2013,Number,48
06640200,School District,Twain Harte,Tuolumne County,2013,Percent,17.0
06640200,School District,Twain Harte,Tuolumne County,2012,Number,52
06640200,School District,Twain Harte,Tuolumne County,2012,Percent,16.4
06640200,School District,Twain Harte,Tuolumne County,2011,Number,59
06640200,School District,Twain Harte,Tuolumne County,2011,Percent,18.2
06606030,School District,Briggs Elementary,Ventura County,2011,Number,46
06606030,School District,Briggs Elementary,Ventura County,2011,Percent,8.3
06606030,School District,Briggs Elementary,Ventura County,2012,Number,47
06606030,School District,Briggs Elementary,Ventura County,2012,Percent,8.2
06606030,School District,Briggs Elementary,Ventura County,2013,Number,52
06606030,School District,Briggs Elementary,Ventura County,2013,Percent,9.2
06606030,School District,Briggs Elementary,Ventura County,2014,Number,57
06606030,School District,Briggs Elementary,Ventura County,2014,Percent,9.9
06606030,School District,Briggs Elementary,Ventura County,2015,Number,59
06606030,School District,Briggs Elementary,Ventura County,2015,Percent,10.5
06606030,School District,Briggs Elementary,Ventura County,2016,Number,60
06606030,School District,Briggs Elementary,Ventura County,2016,Percent,10.4
06606030,School District,Briggs Elementary,Ventura County,2017,Number,59
06606030,School District,Briggs Elementary,Ventura County,2017,Percent,10.9
06606030,School District,Briggs Elementary,Ventura County,2018,Number,61
06606030,School District,Briggs Elementary,Ventura County,2018,Percent,11.1
06606030,School District,Briggs Elementary,Ventura County,2019,Number,57
06606030,School District,Briggs Elementary,Ventura County,2019,Percent,10.8
06609640,School District,Conejo Valley Unified,Ventura County,2019,Number,"2,024"
06609640,School District,Conejo Valley Unified,Ventura County,2019,Percent,11.0
06609640,School District,Conejo Valley Unified,Ventura County,2018,Number,"1,992"
06609640,School District,Conejo Valley Unified,Ventura County,2018,Percent,10.6
06609640,School District,Conejo Valley Unified,Ventura County,2017,Number,"1,982"
06609640,School District,Conejo Valley Unified,Ventura County,2017,Percent,10.5
06609640,School District,Conejo Valley Unified,Ventura County,2016,Number,"2,044"
06609640,School District,Conejo Valley Unified,Ventura County,2016,Percent,10.6
06609640,School District,Conejo Valley Unified,Ventura County,2015,Number,"2,060"
06609640,School District,Conejo Valley Unified,Ventura County,2015,Percent,10.4
06609640,School District,Conejo Valley Unified,Ventura County,2014,Number,"2,068"
06609640,School District,Conejo Valley Unified,Ventura County,2014,Percent,10.3
06609640,School District,Conejo Valley Unified,Ventura County,2013,Number,"2,179"
06609640,School District,Conejo Valley Unified,Ventura County,2013,Percent,10.6
06609640,School District,Conejo Valley Unified,Ventura County,2012,Number,"2,279"
06609640,School District,Conejo Valley Unified,Ventura County,2012,Percent,11.0
06609640,School District,Conejo Valley Unified,Ventura County,2011,Number,"2,228"
06609640,School District,Conejo Valley Unified,Ventura County,2011,Percent,10.6
06613800,School District,Fillmore Unified,Ventura County,2011,Number,443
06613800,School District,Fillmore Unified,Ventura County,2011,Percent,11.7
06613800,School District,Fillmore Unified,Ventura County,2012,Number,488
06613800,School District,Fillmore Unified,Ventura County,2012,Percent,12.7
06613800,School District,Fillmore Unified,Ventura County,2013,Number,475
06613800,School District,Fillmore Unified,Ventura County,2013,Percent,12.5
06613800,School District,Fillmore Unified,Ventura County,2014,Number,497
06613800,School District,Fillmore Unified,Ventura County,2014,Percent,13.0
06613800,School District,Fillmore Unified,Ventura County,2015,Number,495
06613800,School District,Fillmore Unified,Ventura County,2015,Percent,13.1
06613800,School District,Fillmore Unified,Ventura County,2016,Number,543
06613800,School District,Fillmore Unified,Ventura County,2016,Percent,14.5
06613800,School District,Fillmore Unified,Ventura County,2017,Number,585
06613800,School District,Fillmore Unified,Ventura County,2017,Percent,15.6
06613800,School District,Fillmore Unified,Ventura County,2018,Number,589
06613800,School District,Fillmore Unified,Ventura County,2018,Percent,15.7
06613800,School District,Fillmore Unified,Ventura County,2019,Number,602
06613800,School District,Fillmore Unified,Ventura County,2019,Percent,15.9
06617850,School District,Hueneme Elementary,Ventura County,2019,Number,"1,125"
06617850,School District,Hueneme Elementary,Ventura County,2019,Percent,13.6
06617850,School District,Hueneme Elementary,Ventura County,2018,Number,"1,089"
06617850,School District,Hueneme Elementary,Ventura County,2018,Percent,12.9
06617850,School District,Hueneme Elementary,Ventura County,2017,Number,"1,035"
06617850,School District,Hueneme Elementary,Ventura County,2017,Percent,12.4
06617850,School District,Hueneme Elementary,Ventura County,2016,Number,998
06617850,School District,Hueneme Elementary,Ventura County,2016,Percent,11.8
06617850,School District,Hueneme Elementary,Ventura County,2014,Number,"1,005"
06617850,School District,Hueneme Elementary,Ventura County,2014,Percent,11.9
06617850,School District,Hueneme Elementary,Ventura County,2015,Number,"1,008"
06617850,School District,Hueneme Elementary,Ventura County,2015,Percent,12.0
06617850,School District,Hueneme Elementary,Ventura County,2013,Number,963
06617850,School District,Hueneme Elementary,Ventura County,2013,Percent,11.6
06617850,School District,Hueneme Elementary,Ventura County,2012,Number,873
06617850,School District,Hueneme Elementary,Ventura County,2012,Percent,10.6
06617850,School District,Hueneme Elementary,Ventura County,2011,Number,876
06617850,School District,Hueneme Elementary,Ventura County,2011,Percent,10.8
06624720,School District,Mesa Union Elementary,Ventura County,2011,Number,69
06624720,School District,Mesa Union Elementary,Ventura County,2011,Percent,5.5
06624720,School District,Mesa Union Elementary,Ventura County,2012,Number,74
06624720,School District,Mesa Union Elementary,Ventura County,2012,Percent,5.5
06624720,School District,Mesa Union Elementary,Ventura County,2013,Number,84
06624720,School District,Mesa Union Elementary,Ventura County,2013,Percent,6.1
06624720,School District,Mesa Union Elementary,Ventura County,2015,Number,93
06624720,School District,Mesa Union Elementary,Ventura County,2015,Percent,6.7
06624720,School District,Mesa Union Elementary,Ventura County,2014,Number,88
06624720,School District,Mesa Union Elementary,Ventura County,2014,Percent,6.2
06624720,School District,Mesa Union Elementary,Ventura County,2016,Number,100
06624720,School District,Mesa Union Elementary,Ventura County,2016,Percent,7.5
06624720,School District,Mesa Union Elementary,Ventura County,2017,Number,106
06624720,School District,Mesa Union Elementary,Ventura County,2017,Percent,8.3
06624720,School District,Mesa Union Elementary,Ventura County,2018,Number,103
06624720,School District,Mesa Union Elementary,Ventura County,2018,Percent,8.2
06624720,School District,Mesa Union Elementary,Ventura County,2019,Number,108
06624720,School District,Mesa Union Elementary,Ventura County,2019,Percent,9.5
06625690,School District,Moorpark Unified,Ventura County,2019,Number,960
06625690,School District,Moorpark Unified,Ventura County,2019,Percent,15.3
06625690,School District,Moorpark Unified,Ventura County,2018,Number,963
06625690,School District,Moorpark Unified,Ventura County,2018,Percent,15.1
06625690,School District,Moorpark Unified,Ventura County,2017,Number,923
06625690,School District,Moorpark Unified,Ventura County,2017,Percent,14.3
06625690,School District,Moorpark Unified,Ventura County,2016,Number,949
06625690,School District,Moorpark Unified,Ventura County,2016,Percent,14.4
06625690,School District,Moorpark Unified,Ventura County,2014,Number,905
06625690,School District,Moorpark Unified,Ventura County,2014,Percent,13.3
06625690,School District,Moorpark Unified,Ventura County,2015,Number,921
06625690,School District,Moorpark Unified,Ventura County,2015,Percent,13.7
06625690,School District,Moorpark Unified,Ventura County,2013,Number,915
06625690,School District,Moorpark Unified,Ventura County,2013,Percent,13.1
06625690,School District,Moorpark Unified,Ventura County,2012,Number,930
06625690,School District,Moorpark Unified,Ventura County,2012,Percent,13.1
06625690,School District,Moorpark Unified,Ventura County,2011,Number,929
06625690,School District,Moorpark Unified,Ventura County,2011,Percent,12.9
