Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Ada504 Pct,Ada504 Cnt,FARMS Pct,FARMS Cnt,English Learner Pct,English Learner Cnt,Migrant Pct,Migrant Cnt,Students with Disabilities Pct,Students with Disabilities Cnt,Title1 Pct,Title1 Cnt,Homeless Pct,Homeless Cnt,Foster Care Pct,Foster Care Cnt,Military Connected Pct,Military Connected Cnt,Economically Disadvantaged Pct,Economically Disadvantaged Cnt,Total Student Cnt,Create Date
2021,15,Montgomery,0518,Brooke Grove Elementary,Elementary,<= 5.0,*,26.4,120,15.2,69,*,*,24.0,109,*,*,*,*,*,*,*,*,16.7,76,455,20211020
2021,15,Montgomery,0521,Shady Grove Middle,Middle,5.6,32,51.7,294,23.4,133,*,*,13.5,77,*,*,*,*,*,*,<= 5.0,*,22.1,126,569,20211020
2021,15,Montgomery,0522,Lakelands Park Middle,Middle,6.7,78,28.2,328,14.9,173,*,*,11.5,134,*,*,<= 5.0,*,*,*,<= 5.0,*,12.4,144,1164,20211020
2021,15,Montgomery,0523,Spark M. Matsunaga Elementary School,Elementary,<= 5.0,*,23.0,151,14.5,95,*,*,10.2,67,*,*,*,*,*,*,<= 5.0,*,12.7,83,656,20211020
2021,15,Montgomery,0545,Watkins Mill High,High,<= 5.0,*,63.4,1001,26.9,424,*,*,13.2,209,*,*,<= 5.0,*,*,*,*,*,25.0,394,1579,20211020
2021,15,Montgomery,0546,Goshen Elementary,Elementary,*,*,49.0,262,32.5,174,*,*,15.1,81,*,*,*,*,*,*,*,*,24.1,129,535,20211020
2021,15,Montgomery,0549,Flower Hill Elementary,Elementary,*,*,62.6,284,40.7,185,*,*,13.2,60,*,*,*,*,*,*,*,*,27.5,125,454,20211020
2021,15,Montgomery,0551,Gaithersburg High,High,<= 5.0,*,55.7,1300,27.4,639,*,*,13.5,316,*,*,*,*,*,*,*,*,18.5,431,2335,20211020
2021,15,Montgomery,0552,Washington Grove Elementary,Elementary,*,*,65.9,275,48.9,204,*,*,18.9,79,>= 95.0,*,*,*,*,*,*,*,28.5,119,417,20211020
2021,15,Montgomery,0553,Gaithersburg Elementary,Elementary,<= 5.0,*,86.0,692,53.2,428,*,*,12.9,104,>= 95.0,*,*,*,*,*,*,*,30.4,245,805,20211020
2021,15,Montgomery,0554,Gaithersburg Middle,Middle,<= 5.0,*,55.8,481,32.3,278,*,*,17.1,147,*,*,*,*,*,*,*,*,23.2,200,862,20211020
2021,15,Montgomery,0555,Rosemont Elementary,Elementary,*,*,63.8,389,42.1,257,*,*,12.6,77,*,*,*,*,*,*,*,*,31.3,191,610,20211020
2021,15,Montgomery,0556,Mill Creek Towne Elementary,Elementary,*,*,40.5,199,29.9,147,*,*,17.1,84,*,*,*,*,*,*,<= 5.0,*,18.9,93,491,20211020
2021,15,Montgomery,0557,Montgomery Village Middle School,Middle,<= 5.0,*,74.2,579,32.2,251,*,*,15.3,119,*,*,<= 5.0,*,*,*,*,*,31.3,244,780,20211020
2021,15,Montgomery,0558,Whetstone Elementary,Elementary,<= 5.0,*,71.2,506,47.3,336,*,*,13.9,99,>= 95.0,*,*,*,*,*,*,*,29.5,210,711,20211020
2021,15,Montgomery,0559,Brown Station Elementary,Elementary,*,*,68.5,415,37.1,225,*,*,16.5,100,>= 95.0,*,*,*,*,*,*,*,34.7,210,606,20211020
2021,15,Montgomery,0561,Watkins Mill Elementary,Elementary,*,*,77.2,581,57.8,435,*,*,17.5,132,>= 95.0,*,<= 5.0,*,*,*,*,*,35.1,264,753,20211020
2021,15,Montgomery,0562,Redland Middle,Middle,5.6,35,47.3,297,23.2,146,*,*,11.0,69,*,*,*,*,*,*,*,*,22.6,142,628,20211020
2021,15,Montgomery,0563,Summit Hall Elementary,Elementary,<= 5.0,*,81.9,561,58.8,403,*,*,11.2,77,>= 95.0,*,*,*,*,*,*,*,30.4,208,685,20211020
2021,15,Montgomery,0564,South Lake Elementary,Elementary,*,*,87.1,705,64.5,522,*,*,8.8,71,>= 95.0,*,*,*,*,*,*,*,38.8,314,809,20211020
2021,15,Montgomery,0565,Sequoyah Elementary,Elementary,<= 5.0,*,49.7,184,39.2,145,*,*,14.1,52,*,*,*,*,*,*,*,*,19.2,71,370,20211020
2021,15,Montgomery,0566,Fields Road Elementary,Elementary,*,*,41.1,188,22.8,104,*,*,14.4,66,*,*,*,*,*,*,*,*,20.4,93,457,20211020
2021,15,Montgomery,0568,Stedwick Elementary,Elementary,*,*,60.8,316,41.0,213,*,*,16.7,87,*,*,*,*,*,*,*,*,30.6,159,520,20211020
2021,15,Montgomery,0569,Strawberry Knoll Elementary,Elementary,*,*,48.3,293,26.4,160,*,*,16.6,101,*,*,*,*,*,*,*,*,23.1,140,607,20211020
2021,15,Montgomery,0570,Diamond Elementary,Elementary,<= 5.0,*,7.0,54,30.6,235,*,*,13.0,100,*,*,*,*,*,*,<= 5.0,*,<= 5.0,*,769,20211020
2021,15,Montgomery,0587,PEP - Itinerant,Elementary,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,20211020
2021,15,Montgomery,0587,PEP - Itinerant,All,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,20211020
2021,15,Montgomery,0601,Potomac Elementary,Elementary,<= 5.0,*,<= 5.0,*,10.8,42,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,*,*,389,20211020
2021,15,Montgomery,0602,Winston Churchill High,High,9.5,212,5.4,120,<= 5.0,*,*,*,11.7,262,*,*,*,*,*,*,<= 5.0,*,<= 5.0,*,2233,20211020
2021,15,Montgomery,0603,Seven Locks Elementary,Elementary,<= 5.0,*,<= 5.0,*,11.9,46,*,*,9.6,37,*,*,*,*,*,*,*,*,<= 5.0,*,385,20211020
2021,15,Montgomery,0604,Carderock Springs Elementary,Elementary,<= 5.0,*,*,*,12.5,40,*,*,11.9,38,*,*,*,*,*,*,*,*,*,*,319,20211020
2021,15,Montgomery,0606,Cabin John Middle School,Middle,6.5,70,8.5,92,6.6,71,*,*,11.6,125,*,*,*,*,*,*,<= 5.0,*,<= 5.0,*,1081,20211020
2021,15,Montgomery,0607,Bells Mill Elementary,Elementary,<= 5.0,*,11.8,68,14.0,81,*,*,8.5,49,*,*,*,*,*,*,*,*,7.5,43,577,20211020
2021,15,Montgomery,0647,Silver Spring International Middle,Middle,5.1,59,44.2,509,23.6,272,*,*,11.3,130,*,*,*,*,*,*,*,*,17.6,203,1152,20211020
2021,15,Montgomery,0652,Monocacy Elementary,Elementary,*,*,23.0,31,8.9,12,*,*,15.6,21,*,*,*,*,*,*,*,*,15.6,21,135,20211020
2021,15,Montgomery,0653,Stone Mill Elementary,Elementary,<= 5.0,*,11.0,58,21.7,115,*,*,13.6,72,*,*,*,*,*,*,*,*,7.0,37,529,20211020
2021,15,Montgomery,0701,Damascus High,High,7.6,106,21.1,295,5.6,79,*,*,14.1,198,*,*,*,*,*,*,<= 5.0,*,8.4,117,1401,20211020
2021,15,Montgomery,0702,Damascus Elementary,Elementary,<= 5.0,*,33.1,116,25.1,88,*,*,21.7,76,*,*,*,*,*,*,*,*,12.3,43,350,20211020
2021,15,Montgomery,0703,Cedar Grove Elementary,Elementary,*,*,14.4,55,16.7,64,*,*,13.1,50,*,*,*,*,*,*,*,*,5.7,22,383,20211020
2021,15,Montgomery,0704,Woodfield Elementary,Elementary,6.2,20,21.8,71,10.2,33,*,*,21.5,70,*,*,*,*,*,*,*,*,15.1,49,325,20211020
2021,15,Montgomery,0705,John T. Baker Middle School,Middle,10.4,83,29.0,232,10.1,81,*,*,13.0,104,*,*,*,*,*,*,<= 5.0,*,12.8,102,800,20211020
2021,15,Montgomery,0706,Clearspring Elementary,Elementary,<= 5.0,*,35.1,197,13.0,73,*,*,15.7,88,*,*,*,*,*,*,*,*,21.7,122,561,20211020
2021,15,Montgomery,0707,Rocky Hill Middle,Middle,5.4,53,39.8,390,16.5,162,*,*,10.7,105,*,*,<= 5.0,*,*,*,<= 5.0,*,18.9,185,979,20211020
2021,15,Montgomery,0708,Kingsview Middle,Middle,<= 5.0,*,27.8,291,11.5,120,*,*,7.9,83,*,*,*,*,*,*,<= 5.0,*,14.1,148,1048,20211020
2021,15,Montgomery,0747,Dr. Charles R. Drew Elementary,Elementary,*,*,51.3,243,19.8,94,*,*,13.1,62,*,*,*,*,*,*,*,*,28.7,136,474,20211020
2021,15,Montgomery,0749,Piney Branch Elementary,Elementary,<= 5.0,*,34.2,212,23.4,145,*,*,12.4,77,*,*,*,*,*,*,*,*,14.8,92,620,20211020
2021,15,Montgomery,0754,Takoma Park Elementary,Elementary,*,*,32.8,202,24.4,150,*,*,7.1,44,*,*,*,*,*,*,*,*,15.4,95,616,20211020
2021,15,Montgomery,0755,Takoma Park Middle School,Middle,7.2,83,30.4,350,13.0,150,*,*,7.5,87,*,*,*,*,*,*,*,*,12.8,148,1153,20211020
2021,15,Montgomery,0756,East Silver Spring Elementary,Elementary,<= 5.0,*,54.9,263,24.8,119,*,*,15.2,73,*,*,*,*,*,*,*,*,29.4,141,479,20211020
2021,15,Montgomery,0757,Montgomery Blair High,High,6.7,213,39.6,1262,17.9,569,*,*,7.2,228,*,*,*,*,*,*,*,*,12.6,401,3185,20211020
2021,15,Montgomery,0761,Pine Crest Elementary,Elementary,<= 5.0,*,47.6,209,33.3,146,*,*,11.6,51,*,*,*,*,*,*,*,*,17.1,75,439,20211020
2021,15,Montgomery,0764,Woodlin Elementary,Elementary,<= 5.0,*,31.3,160,25.4,130,*,*,18.6,95,*,*,*,*,*,*,*,*,15.8,81,512,20211020
2021,15,Montgomery,0766,Oak View Elementary,Elementary,<= 5.0,*,71.6,297,49.4,205,*,*,5.8,24,>= 95.0,*,*,*,*,*,*,*,20.2,84,415,20211020
2021,15,Montgomery,0767,Glen Haven Elementary,Elementary,<= 5.0,*,55.8,276,36.6,181,*,*,14.9,74,*,*,*,*,*,*,<= 5.0,*,20.6,102,495,20211020
2021,15,Montgomery,0769,Oakland Terrace Elementary,Elementary,<= 5.0,*,32.2,166,19.2,99,*,*,18.4,95,*,*,*,*,*,*,*,*,9.9,51,516,20211020
2021,15,Montgomery,0770,Flora M. Singer Elementary School,Elementary,<= 5.0,*,45.2,278,33.3,205,*,*,19.7,121,*,*,*,*,*,*,*,*,18.5,114,615,20211020
2021,15,Montgomery,0771,Rolling Terrace Elementary,Elementary,<= 5.0,*,81.2,590,61.8,449,*,*,8.8,64,>= 95.0,*,*,*,*,*,*,*,30.7,223,727,20211020
2021,15,Montgomery,0772,Viers Mill Elementary,Elementary,*,*,70.5,358,49.4,251,*,*,20.7,105,>= 95.0,*,*,*,*,*,*,*,20.9,106,508,20211020
2021,15,Montgomery,0773,Rock Creek Forest Elementary,Elementary,<= 5.0,*,31.6,234,21.9,162,*,*,13.2,98,*,*,*,*,*,*,*,*,13.6,101,740,20211020
2021,15,Montgomery,0774,Highland Elementary,Elementary,*,*,78.6,425,54.2,293,*,*,10.2,55,>= 95.0,*,*,*,*,*,*,*,21.1,114,541,20211020
2021,15,Montgomery,0775,Eastern Middle School,Middle,6.8,65,58.5,556,30.0,285,*,*,10.7,102,*,*,*,*,*,*,*,*,17.8,169,950,20211020
2021,15,Montgomery,0776,Montgomery Knolls Elementary,Elementary,*,*,53.7,266,37.2,184,*,*,16.8,83,*,*,*,*,*,*,*,*,24.4,121,495,20211020
2021,15,Montgomery,0777,Weller Road Elementary,Elementary,<= 5.0,*,81.0,562,57.6,400,*,*,10.4,72,>= 95.0,*,*,*,*,*,*,*,20.6,143,694,20211020
2021,15,Montgomery,0778,Sligo Middle,Middle,6.8,50,49.1,363,24.6,182,*,*,12.7,94,*,*,*,*,*,*,*,*,17.2,127,739,20211020
2021,15,Montgomery,0779,Sargent Shriver Elementary,Elementary,*,*,82.7,610,60.7,448,*,*,8.9,66,>= 95.0,*,*,*,*,*,*,*,22.2,164,738,20211020
2021,15,Montgomery,0780,Bel Pre Elementary,Elementary,*,*,66.4,367,42.0,232,*,*,9.6,53,>= 95.0,*,*,*,*,*,*,*,26.4,146,553,20211020
2021,15,Montgomery,0782,Wheaton High,High,6.1,140,55.4,1266,20.8,474,*,*,7.7,177,*,*,<= 5.0,*,*,*,*,*,14.1,323,2284,20211020
2021,15,Montgomery,0783,Kensington Parkwood Elementary,Elementary,5.1,30,12.2,72,11.6,68,*,*,11.2,66,*,*,*,*,*,*,*,*,6.8,40,588,20211020
2021,15,Montgomery,0784,Highland View Elementary,Elementary,<= 5.0,*,48.0,180,38.1,143,*,*,9.3,35,*,*,*,*,*,*,*,*,26.1,98,375,20211020
2021,15,Montgomery,0786,Georgian Forest Elementary,Elementary,*,*,75.0,429,47.4,271,*,*,7.5,43,>= 95.0,*,<= 5.0,*,*,*,*,*,30.8,176,572,20211020
2021,15,Montgomery,0787,A. Mario Loiederman Middle,Middle,<= 5.0,*,63.5,635,31.7,317,*,*,10.3,103,*,*,<= 5.0,*,*,*,*,*,22.0,220,1000,20211020
2021,15,Montgomery,0788,Wheaton Woods Elementary,Elementary,*,*,83.1,418,55.3,278,*,*,13.5,68,>= 95.0,*,*,*,*,*,*,*,25.2,127,503,20211020
2021,15,Montgomery,0789,Albert Einstein High,High,8.1,154,44.9,859,19.1,365,*,*,11.2,215,*,*,*,*,*,*,*,*,12.7,242,1912,20211020
2021,15,Montgomery,0790,Arcola Elementary,Elementary,<= 5.0,*,78.4,543,51.7,358,*,*,8.2,57,>= 95.0,*,*,*,*,*,*,*,29.9,207,693,20211020
2021,15,Montgomery,0791,New Hampshire Estates Elem,Elementary,*,*,89.9,408,61.0,277,*,*,11.0,50,>= 95.0,*,*,*,*,*,*,*,35.0,159,454,20211020
2021,15,Montgomery,0792,Newport Mill Middle,Middle,5.2,35,63.7,430,33.0,223,*,*,18.5,125,*,*,*,*,*,*,*,*,18.5,125,675,20211020
2021,15,Montgomery,0794,Rosemary Hills Elementary,Elementary,*,*,32.1,166,16.2,84,*,*,14.9,77,*,*,*,*,*,*,*,*,19.5,101,517,20211020
2021,15,Montgomery,0795,Rock View Elementary,Elementary,<= 5.0,*,50.7,308,32.0,194,*,*,25.9,157,*,*,*,*,*,*,*,*,17.6,107,607,20211020
2021,15,Montgomery,0796,Northwood High School,High,5.8,101,55.8,970,21.9,381,*,*,12.3,214,*,*,*,*,*,*,*,*,17.5,304,1739,20211020
2021,15,Montgomery,0797,Harmony Hills Elementary,Elementary,*,*,82.2,571,60.6,421,*,*,7.6,53,>= 95.0,*,*,*,*,*,*,*,23.6,164,695,20211020
2021,15,Montgomery,0798,Springbrook High,High,<= 5.0,*,56.7,952,20.4,342,*,*,7.9,133,*,*,*,*,*,*,*,*,19.5,327,1679,20211020
2021,15,Montgomery,0799,Stephen Knolls School,Elementary,*,*,38.7,12,*,*,*,*,90.3,28,*,*,*,*,*,*,*,*,*,*,31,20211020
2021,15,Montgomery,0799,Stephen Knolls School,Middle,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20211020
2021,15,Montgomery,0799,Stephen Knolls School,High,*,*,*,*,*,*,*,*,84.6,11,*,*,*,*,*,*,*,*,*,*,13,20211020
2021,15,Montgomery,0799,Stephen Knolls School,All,*,*,35.8,19,20.8,11,*,*,86.8,46,*,*,*,*,*,*,*,*,*,*,53,20211020
2021,15,Montgomery,0803,Forest Knolls Elementary,Elementary,<= 5.0,*,32.2,174,19.6,106,*,*,14.6,79,*,*,*,*,*,*,<= 5.0,*,10.7,58,540,20211020
2021,15,Montgomery,0805,Kemp Mill Elementary,Elementary,*,*,86.9,397,57.8,264,*,*,9.2,42,>= 95.0,*,*,*,*,*,*,*,32.6,149,457,20211020
2021,15,Montgomery,0807,Brookhaven Elementary,Elementary,<= 5.0,*,67.3,288,38.8,166,*,*,21.3,91,>= 95.0,*,*,*,*,*,*,*,23.6,101,428,20211020
2021,15,Montgomery,0808,Cresthaven Elementary,Elementary,*,*,75.5,367,57.4,279,*,*,16.7,81,>= 95.0,*,*,*,*,*,*,*,25.9,126,486,20211020
2021,15,Montgomery,0811,White Oak Middle,Middle,<= 5.0,*,70.6,616,33.2,290,*,*,8.8,77,*,*,*,*,*,*,*,*,27.4,239,873,20211020
2021,15,Montgomery,0812,Parkland Middle,Middle,<= 5.0,*,60.1,697,27.0,313,*,*,8.8,102,*,*,*,*,*,*,*,*,16.2,188,1159,20211020
2021,15,Montgomery,0815,John F. Kennedy High,High,<= 5.0,*,61.9,1094,30.3,535,*,*,14.9,263,*,*,<= 5.0,*,*,*,*,*,19.7,348,1768,20211020
2021,15,Montgomery,0817,Glenallan Elementary,Elementary,<= 5.0,*,57.1,400,31.1,218,*,*,11.6,81,*,*,*,*,*,*,*,*,22.6,158,700,20211020
2021,15,Montgomery,0818,Col. E. Brooke Lee Middle,Middle,<= 5.0,*,70.5,555,36.2,285,*,*,10.7,84,*,*,*,*,*,*,*,*,26.3,207,787,20211020
2021,15,Montgomery,0819,Rock Creek Valley Elementary,Elementary,<= 5.0,*,30.4,129,27.1,115,*,*,24.2,103,*,*,*,*,*,*,*,*,9.9,42,425,20211020
2021,15,Montgomery,0820,Earle B. Wood Middle,Middle,<= 5.0,*,45.3,453,20.4,204,*,*,16.0,160,*,*,*,*,*,*,*,*,15.3,153,999,20211020
2021,15,Montgomery,0822,Strathmore Elementary,Elementary,<= 5.0,*,68.2,335,46.0,226,*,*,11.8,58,>= 95.0,*,*,*,*,*,*,*,25.3,124,491,20211020
2021,15,Montgomery,0823,Argyle Middle,Middle,<= 5.0,*,66.8,687,31.0,319,*,*,8.7,90,*,*,*,*,*,*,*,*,19.5,201,1029,20211020
2021,15,Montgomery,0835,Silver Creek Middle,Middle,7.5,63,27.2,228,14.6,122,*,*,7.2,60,*,*,*,*,*,*,*,*,12.3,103,838,20211020
2021,15,Montgomery,0916,Rock Terrace School,Middle,*,*,52.4,11,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,21,20211020
2021,15,Montgomery,0916,Rock Terrace School,High,*,*,38.1,24,*,*,*,*,90.5,57,*,*,*,*,*,*,*,*,17.5,11,63,20211020
2021,15,Montgomery,0916,Rock Terrace School,All,*,*,41.7,35,15.5,13,*,*,91.7,77,*,*,*,*,*,*,*,*,17.9,15,84,20211020
2021,15,Montgomery,0951,Longview School,Elementary,*,*,36.4,12,30.3,10,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,33,20211020
2021,15,Montgomery,0951,Longview School,Middle,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,20211020
2021,15,Montgomery,0951,Longview School,High,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,20211020
2021,15,Montgomery,0951,Longview School,All,*,*,28.4,19,22.4,15,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,17.9,12,67,20211020
2021,15,Montgomery,0965,John L Gildner Regional Inst for Children & Adol,Elementary,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20211020
2021,15,Montgomery,0965,John L Gildner Regional Inst for Children & Adol,Middle,*,*,67.7,21,*,*,*,*,80.6,25,*,*,*,*,*,*,*,*,45.2,14,31,20211020
2021,15,Montgomery,0965,John L Gildner Regional Inst for Children & Adol,High,*,*,38.7,29,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,26.7,20,75,20211020
2021,15,Montgomery,0965,John L Gildner Regional Inst for Children & Adol,All,*,*,48.2,53,13.6,15,*,*,91.8,101,*,*,*,*,*,*,*,*,33.6,37,110,20211020
2021,15,Montgomery,A,All Montgomery Schools,Elementary,<= 5.0,*,42.2,30570,29.4,21311,*,*,13.3,9637,25.8,18711,<= 5.0,*,<= 5.0,*,<= 5.0,*,18.6,13468,72484,20211020
2021,15,Montgomery,A,All Montgomery Schools,Middle,5.7,2131,39.2,14611,18.3,6813,*,*,10.7,3996,*,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,15.9,5922,37227,20211020
2021,15,Montgomery,A,All Montgomery Schools,High,7.6,3821,33.7,16958,12.5,6292,*,*,10.3,5180,*,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,12.5,6285,50391,20211020
2021,15,Montgomery,A,All Montgomery Schools,All,<= 5.0,*,38.8,62139,21.5,34416,*,*,11.8,18813,11.7,18711,<= 5.0,*,<= 5.0,*,<= 5.0,*,16.0,25675,160102,20211020
2021,16,Prince George's,0102,High Point High,High,<= 5.0,*,81.2,2105,38.2,989,*,*,10.5,271,>= 95.0,*,<= 5.0,*,*,*,*,*,22.6,585,2592,20211020
2021,16,Prince George's,0104,Beltsville Academy,Elementary,<= 5.0,*,68.4,524,37.7,289,*,*,17.6,135,*,*,*,*,*,*,*,*,23.0,176,766,20211020
2021,16,Prince George's,0104,Beltsville Academy,Middle,*,*,75.1,287,17.0,65,*,*,13.1,50,*,*,*,*,*,*,*,*,25.1,96,382,20211020
2021,16,Prince George's,0104,Beltsville Academy,All,<= 5.0,*,70.6,811,30.8,354,*,*,16.1,185,*,*,*,*,*,*,*,*,23.7,272,1148,20211020
2021,16,Prince George's,0105,Calverton Elementary,Elementary,<= 5.0,*,84.3,698,45.8,379,*,*,6.8,56,>= 95.0,*,<= 5.0,*,*,*,*,*,34.1,282,828,20211020
2021,16,Prince George's,0107,Frances Fuchs Early Childhood Center,Elementary,*,*,58.5,152,*,*,*,*,78.8,205,*,*,*,*,*,*,*,*,36.9,96,260,20211020
2021,16,Prince George's,0107,Frances Fuchs Early Childhood Center,All,*,*,58.5,152,*,*,*,*,78.8,205,*,*,*,*,*,*,*,*,36.9,96,260,20211020
2021,16,Prince George's,0108,James E. Duckworth Regional Center,Elementary,*,*,71.2,42,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,32.2,19,59,20211020
2021,16,Prince George's,0108,James E. Duckworth Regional Center,Middle,*,*,65.2,15,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,23,20211020
2021,16,Prince George's,0108,James E. Duckworth Regional Center,High,*,*,71.4,15,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,21,20211020
2021,16,Prince George's,0108,James E. Duckworth Regional Center,All,*,*,69.9,72,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,29.1,30,103,20211020
2021,16,Prince George's,0109,James H. Harrison Elementary,Elementary,*,*,70.6,211,22.7,68,*,*,28.4,85,*,*,*,*,*,*,*,*,31.4,94,299,20211020
2021,16,Prince George's,0110,Martin Luther King Jr. Middle,Middle,<= 5.0,*,63.7,602,16.8,159,*,*,9.6,91,*,*,*,*,*,*,*,*,28.6,270,945,20211020
2021,16,Prince George's,0111,Vansville Elementary,Elementary,<= 5.0,*,53.1,386,19.5,142,*,*,6.1,44,*,*,*,*,*,*,*,*,27.2,198,727,20211020
2021,16,Prince George's,0203,Judith P. Hoyer Montessori,Elementary,*,*,41.6,128,*,*,*,*,9.1,28,*,*,*,*,*,*,*,*,20.8,64,308,20211020
2021,16,Prince George's,0203,Judith P. Hoyer Montessori,Middle,*,*,46.2,30,*,*,*,*,*,*,*,*,*,*,*,*,*,*,23.1,15,65,20211020
2021,16,Prince George's,0203,Judith P. Hoyer Montessori,All,*,*,42.4,158,*,*,*,*,9.7,36,*,*,*,*,*,*,*,*,21.2,79,373,20211020
2021,16,Prince George's,0205,Bladensburg Elementary,Elementary,*,*,83.4,597,48.7,349,*,*,6.0,43,>= 95.0,*,*,*,*,*,*,*,28.4,203,716,20211020
2021,16,Prince George's,0208,Bladensburg High,High,<= 5.0,*,79.9,1541,32.1,619,*,*,8.5,163,>= 95.0,*,*,*,*,*,*,*,26.6,513,1928,20211020
2021,16,Prince George's,0210,Rogers Heights Elementary,Elementary,*,*,88.2,658,58.6,437,*,*,7.0,52,>= 95.0,*,*,*,*,*,*,*,30.2,225,746,20211020
2021,16,Prince George's,0211,Gladys Noon Spellman Elementary,Elementary,*,*,82.1,430,28.4,149,*,*,6.1,32,>= 95.0,*,*,*,*,*,*,*,35.7,187,524,20211020
2021,16,Prince George's,0213,Cooper Lane Elementary,Elementary,*,*,81.9,393,39.6,190,*,*,6.9,33,>= 95.0,*,*,*,*,*,*,*,33.3,160,480,20211020
2021,16,Prince George's,0214,Templeton Elementary,Elementary,*,*,90.1,824,66.6,609,*,*,5.2,48,>= 95.0,*,*,*,*,*,*,*,46.0,421,915,20211020
2021,16,Prince George's,0216,Annapolis Road Academy,High,*,*,35.2,25,46.5,33,*,*,*,*,*,*,*,*,*,*,*,*,33.8,24,71,20211020
2021,16,Prince George's,0217,Port Towns Elementary,Elementary,*,*,88.1,869,46.0,454,*,*,<= 5.0,*,>= 95.0,*,*,*,*,*,*,*,38.4,379,986,20211020
2021,16,Prince George's,0303,Croom High,High,*,*,63.2,43,*,*,*,*,38.2,26,*,*,*,*,*,*,*,*,42.6,29,68,20211020
2021,16,Prince George's,0304,Perrywood Elementary,Elementary,*,*,46.1,254,6.0,33,*,*,8.7,48,*,*,*,*,*,*,5.4,30,28.3,156,551,20211020
2021,16,Prince George's,0305,Patuxent Elementary,Elementary,*,*,45.7,129,<= 5.0,*,*,*,9.2,26,*,*,*,*,*,*,*,*,31.6,89,282,20211020
2021,16,Prince George's,0504,Fort Washington Forest Elementary,Elementary,*,*,54.9,190,18.8,65,*,*,7.8,27,*,*,*,*,*,*,*,*,28.9,100,346,20211020
2021,16,Prince George's,0507,Rose Valley Elementary,Elementary,*,*,63.1,198,26.1,82,*,*,10.5,33,*,*,*,*,*,*,*,*,31.2,98,314,20211020
2021,16,Prince George's,0509,Accokeek Academy,Elementary,<= 5.0,*,41.9,323,7.0,54,*,*,6.2,48,*,*,*,*,*,*,*,*,28.7,221,770,20211020
2021,16,Prince George's,0509,Accokeek Academy,Middle,<= 5.0,*,44.0,330,<= 5.0,*,*,*,6.8,51,*,*,*,*,*,*,*,*,22.1,166,750,20211020
2021,16,Prince George's,0509,Accokeek Academy,All,<= 5.0,*,43.0,653,6.0,91,*,*,6.5,99,*,*,*,*,*,*,*,*,25.5,387,1520,20211020
2021,16,Prince George's,0510,Potomac Landing Elementary,Elementary,*,*,48.8,206,16.8,71,*,*,7.8,33,*,*,*,*,*,*,*,*,25.6,108,422,20211020
2021,16,Prince George's,0511,Friendly High,High,<= 5.0,*,53.5,427,5.8,46,*,*,14.9,119,*,*,*,*,*,*,*,*,26.1,208,798,20211020
2021,16,Prince George's,0603,Suitland High,High,<= 5.0,*,68.3,1363,<= 5.0,*,*,*,13.6,271,*,*,<= 5.0,*,*,*,*,*,44.7,892,1996,20211020
2021,16,Prince George's,0606,Bradbury Heights Elementary,Elementary,*,*,56.6,276,11.3,55,*,*,13.3,65,>= 95.0,*,<= 5.0,*,*,*,*,*,55.7,272,488,20211020
2021,16,Prince George's,0607,Hillcrest Heights Elementary,Elementary,*,*,54.4,231,16.5,70,*,*,8.2,35,>= 95.0,*,*,*,*,*,*,*,54.4,231,425,20211020
2021,16,Prince George's,0608,Green Valley Academy at Edgar Allan Poe,Middle,*,*,71.4,10,*,*,*,*,*,*,*,*,*,*,*,*,*,*,71.4,10,14,20211020
2021,16,Prince George's,0608,Green Valley Academy at Edgar Allan Poe,High,*,*,50.0,29,*,*,*,*,34.5,20,*,*,*,*,*,*,*,*,50.0,29,58,20211020
2021,16,Prince George's,0608,Green Valley Academy at Edgar Allan Poe,All,*,*,54.2,39,*,*,*,*,30.6,22,*,*,*,*,*,*,*,*,54.2,39,72,20211020
2021,16,Prince George's,0610,North Forestville Elementary,Elementary,*,*,74.6,191,25.0,64,*,*,21.9,56,>= 95.0,*,*,*,*,*,*,*,41.8,107,256,20211020
